reporter_name,partner_name,trade_flow,product_group,indicator,year,share_percentage,datetime
 World,Sweden,Import,Food Products,Import Product Share (%),1996,1.3271,1996-01-01
 World,Switzerland,Import,Food Products,Import Product Share (%),1996,1.8039,1996-01-01
 World,Syrian Arab Republic,Import,Food Products,Import Product Share (%),1996,0.7796,1996-01-01
 World,Tajikistan,Import,Food Products,Import Product Share (%),1996,4.3532,1996-01-01
 World,Tanzania,Import,Food Products,Import Product Share (%),1996,9.5487,1996-01-01
 World,Thailand,Import,Food Products,Import Product Share (%),1996,8.6833,1996-01-01
 World,Togo,Import,Food Products,Import Product Share (%),1996,6.189,1996-01-01
 World,Tokelau,Import,Food Products,Import Product Share (%),1996,3.9822,1996-01-01
 World,Tonga,Import,Food Products,Import Product Share (%),1996,0.56,1996-01-01
 World,Trinidad and Tobago,Import,Food Products,Import Product Share (%),1996,9.4031,1996-01-01
 World,Tunisia,Import,Food Products,Import Product Share (%),1996,0.6498,1996-01-01
 World,Turkey,Import,Food Products,Import Product Share (%),1996,7.2058,1996-01-01
 World,Turkmenistan,Import,Food Products,Import Product Share (%),1996,0.2011,1996-01-01
 World,Turks and Caicos Isl.,Import,Food Products,Import Product Share (%),1996,0.1892,1996-01-01
 World,Tuvalu,Import,Food Products,Import Product Share (%),1996,1.004,1996-01-01
 World,Uganda,Import,Food Products,Import Product Share (%),1996,2.216,1996-01-01
 World,Ukraine,Import,Food Products,Import Product Share (%),1996,9.6027,1996-01-01
 World,United Arab Emirates,Import,Food Products,Import Product Share (%),1996,1.3587,1996-01-01
 World,United Kingdom,Import,Food Products,Import Product Share (%),1996,4.2427,1996-01-01
 World,United States,Import,Food Products,Import Product Share (%),1996,3.0401,1996-01-01
 World,United States Minor Outlying I,Import,Food Products,Import Product Share (%),1996,,1996-01-01
 World,Unspecified,Import,Food Products,Import Product Share (%),1996,0.8459,1996-01-01
 World,Uruguay,Import,Food Products,Import Product Share (%),1996,4.9308,1996-01-01
 World,Us Msc.Pac.I,Import,Food Products,Import Product Share (%),1996,3.8308,1996-01-01
 World,Uzbekistan,Import,Food Products,Import Product Share (%),1996,2.4316,1996-01-01
 World,Vanuatu,Import,Food Products,Import Product Share (%),1996,4.513,1996-01-01
 World,Venezuela,Import,Food Products,Import Product Share (%),1996,0.9923,1996-01-01
 World,Vietnam,Import,Food Products,Import Product Share (%),1996,1.9478,1996-01-01
 World,Wallis and Futura Isl.,Import,Food Products,Import Product Share (%),1996,,1996-01-01
 World,Western Sahara,Import,Food Products,Import Product Share (%),1996,,1996-01-01
 World,Yemen,Import,Food Products,Import Product Share (%),1996,0.0425,1996-01-01
 World,Yemen Democratic,Import,Food Products,Import Product Share (%),1996,,1996-01-01
 World,"Yugoslavia,FR(Serbia/Montenegr",Import,Food Products,Import Product Share (%),1996,,1996-01-01
 World,Zambia,Import,Food Products,Import Product Share (%),1996,2.084,1996-01-01
 World,Zimbabwe,Import,Food Products,Import Product Share (%),1996,37.1699,1996-01-01
 World, World,Export,Food Products,Export Product Share (%),1996,3.6951,1996-01-01
 World,Afghanistan,Export,Food Products,Export Product Share (%),1996,9.0085,1996-01-01
 World,Albania,Export,Food Products,Export Product Share (%),1996,15.9882,1996-01-01
 World,Algeria,Export,Food Products,Export Product Share (%),1996,6.1741,1996-01-01
 World,American Samoa,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Andorra,Export,Food Products,Export Product Share (%),1996,16.123,1996-01-01
 World,Angola,Export,Food Products,Export Product Share (%),1996,12.6978,1996-01-01
 World,Anguila,Export,Food Products,Export Product Share (%),1996,22.3302,1996-01-01
 World,Antarctica,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Antigua and Barbuda,Export,Food Products,Export Product Share (%),1996,6.4864,1996-01-01
 World,Argentina,Export,Food Products,Export Product Share (%),1996,2.6287,1996-01-01
 World,Armenia,Export,Food Products,Export Product Share (%),1996,15.8605,1996-01-01
 World,Aruba,Export,Food Products,Export Product Share (%),1996,28.3657,1996-01-01
 World,Australia,Export,Food Products,Export Product Share (%),1996,2.713,1996-01-01
 World,Austria,Export,Food Products,Export Product Share (%),1996,2.9504,1996-01-01
 World,Azerbaijan,Export,Food Products,Export Product Share (%),1996,15.5745,1996-01-01
 World,"Bahamas, The",Export,Food Products,Export Product Share (%),1996,3.9627,1996-01-01
 World,Bahrain,Export,Food Products,Export Product Share (%),1996,5.7767,1996-01-01
 World,Bangladesh,Export,Food Products,Export Product Share (%),1996,1.4951,1996-01-01
 World,Barbados,Export,Food Products,Export Product Share (%),1996,8.8541,1996-01-01
 World,Belarus,Export,Food Products,Export Product Share (%),1996,6.1999,1996-01-01
 World,Belgium,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Belgium-Luxembourg,Export,Food Products,Export Product Share (%),1996,5.9118,1996-01-01
 World,Belize,Export,Food Products,Export Product Share (%),1996,11.2435,1996-01-01
 World,Benin,Export,Food Products,Export Product Share (%),1996,9.4536,1996-01-01
 World,Bermuda,Export,Food Products,Export Product Share (%),1996,7.685,1996-01-01
 World,Bhutan,Export,Food Products,Export Product Share (%),1996,11.7064,1996-01-01
 World,Bolivia,Export,Food Products,Export Product Share (%),1996,6.3871,1996-01-01
 World,Bonaire,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Bosnia and Herzegovina,Export,Food Products,Export Product Share (%),1996,19.0256,1996-01-01
 World,Botswana,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Bouvet Island,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Br. Antr. Terr,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Brazil,Export,Food Products,Export Product Share (%),1996,2.4312,1996-01-01
 World,British Indian Ocean Ter.,Export,Food Products,Export Product Share (%),1996,3.2032,1996-01-01
 World,British Virgin Islands,Export,Food Products,Export Product Share (%),1996,0.5359,1996-01-01
 World,Brunei,Export,Food Products,Export Product Share (%),1996,3.0688,1996-01-01
 World,Bulgaria,Export,Food Products,Export Product Share (%),1996,9.9993,1996-01-01
 World,Bunkers,Export,Food Products,Export Product Share (%),1996,3.8108,1996-01-01
 World,Burkina Faso,Export,Food Products,Export Product Share (%),1996,5.7432,1996-01-01
 World,Burundi,Export,Food Products,Export Product Share (%),1996,4.6246,1996-01-01
 World,Cambodia,Export,Food Products,Export Product Share (%),1996,23.8958,1996-01-01
 World,Cameroon,Export,Food Products,Export Product Share (%),1996,4.698,1996-01-01
 World,Canada,Export,Food Products,Export Product Share (%),1996,2.7712,1996-01-01
 World,Cape Verde,Export,Food Products,Export Product Share (%),1996,9.8907,1996-01-01
 World,Cayman Islands,Export,Food Products,Export Product Share (%),1996,5.3333,1996-01-01
 World,Central African Republic,Export,Food Products,Export Product Share (%),1996,9.595,1996-01-01
 World,Chad,Export,Food Products,Export Product Share (%),1996,8.9185,1996-01-01
 World,Chile,Export,Food Products,Export Product Share (%),1996,2.3647,1996-01-01
 World,China,Export,Food Products,Export Product Share (%),1996,2.212,1996-01-01
 World,Christmas Island,Export,Food Products,Export Product Share (%),1996,7.5096,1996-01-01
 World,Cocos (Keeling) Islands,Export,Food Products,Export Product Share (%),1996,6.4544,1996-01-01
 World,Colombia,Export,Food Products,Export Product Share (%),1996,3.9056,1996-01-01
 World,Comoros,Export,Food Products,Export Product Share (%),1996,8.466,1996-01-01
 World,"Congo, Dem. Rep.",Export,Food Products,Export Product Share (%),1996,6.6692,1996-01-01
 World,"Congo, Rep.",Export,Food Products,Export Product Share (%),1996,2.3871,1996-01-01
 World,Cook Islands,Export,Food Products,Export Product Share (%),1996,14.0762,1996-01-01
 World,Costa Rica,Export,Food Products,Export Product Share (%),1996,3.2183,1996-01-01
 World,Cote d'Ivoire,Export,Food Products,Export Product Share (%),1996,4.2362,1996-01-01
 World,Croatia,Export,Food Products,Export Product Share (%),1996,5.5824,1996-01-01
 World,Cuba,Export,Food Products,Export Product Share (%),1996,4.6558,1996-01-01
 World,Curaçao,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Cyprus,Export,Food Products,Export Product Share (%),1996,10.0154,1996-01-01
 World,Czech Republic,Export,Food Products,Export Product Share (%),1996,3.5657,1996-01-01
 World,Czechoslovakia,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Denmark,Export,Food Products,Export Product Share (%),1996,5.7732,1996-01-01
 World,Djibouti,Export,Food Products,Export Product Share (%),1996,19.9166,1996-01-01
 World,Dominica,Export,Food Products,Export Product Share (%),1996,7.8898,1996-01-01
 World,Dominican Republic,Export,Food Products,Export Product Share (%),1996,5.9542,1996-01-01
 World,East Asia & Pacific,Export,Food Products,Export Product Share (%),1996,3.1655,1996-01-01
 World,East Timor,Export,Food Products,Export Product Share (%),1996,14.1283,1996-01-01
 World,Ecuador,Export,Food Products,Export Product Share (%),1996,4.2336,1996-01-01
 World,"Egypt, Arab Rep.",Export,Food Products,Export Product Share (%),1996,3.7252,1996-01-01
 World,El Salvador,Export,Food Products,Export Product Share (%),1996,6.1373,1996-01-01
 World,Equatorial Guinea,Export,Food Products,Export Product Share (%),1996,11.4142,1996-01-01
 World,Eritrea,Export,Food Products,Export Product Share (%),1996,4.1591,1996-01-01
 World,Estonia,Export,Food Products,Export Product Share (%),1996,7.3346,1996-01-01
 World,Eswatini,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Ethiopia(excludes Eritrea),Export,Food Products,Export Product Share (%),1996,1.6566,1996-01-01
 World,Ethiopia(includes Eritrea),Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Europe & Central Asia,Export,Food Products,Export Product Share (%),1996,4.6337,1996-01-01
 World,Faeroe Islands,Export,Food Products,Export Product Share (%),1996,14.4813,1996-01-01
 World,Falkland Island,Export,Food Products,Export Product Share (%),1996,7.5112,1996-01-01
 World,Fiji,Export,Food Products,Export Product Share (%),1996,3.7393,1996-01-01
 World,Finland,Export,Food Products,Export Product Share (%),1996,3.3978,1996-01-01
 World,Fm Sudan,Export,Food Products,Export Product Share (%),1996,1.7117,1996-01-01
 World,Fr. So. Ant. Tr,Export,Food Products,Export Product Share (%),1996,3.5593,1996-01-01
 World,France,Export,Food Products,Export Product Share (%),1996,4.4642,1996-01-01
 World,Free Zones,Export,Food Products,Export Product Share (%),1996,1.0789,1996-01-01
 World,French Guiana,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,French Polynesia,Export,Food Products,Export Product Share (%),1996,9.6615,1996-01-01
 World,Gabon,Export,Food Products,Export Product Share (%),1996,7.6531,1996-01-01
 World,"Gambia, The",Export,Food Products,Export Product Share (%),1996,10.8503,1996-01-01
 World,Georgia,Export,Food Products,Export Product Share (%),1996,30.5676,1996-01-01
 World,German Democratic Republic,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Germany,Export,Food Products,Export Product Share (%),1996,3.9469,1996-01-01
 World,Ghana,Export,Food Products,Export Product Share (%),1996,3.6239,1996-01-01
 World,Gibraltar,Export,Food Products,Export Product Share (%),1996,3.9748,1996-01-01
 World,Greece,Export,Food Products,Export Product Share (%),1996,6.1305,1996-01-01
 World,Greenland,Export,Food Products,Export Product Share (%),1996,7.6202,1996-01-01
 World,Grenada,Export,Food Products,Export Product Share (%),1996,9.9435,1996-01-01
 World,Guadeloupe,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Guam,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Guatemala,Export,Food Products,Export Product Share (%),1996,6.0867,1996-01-01
 World,Guinea,Export,Food Products,Export Product Share (%),1996,14.0376,1996-01-01
 World,Guinea-Bissau,Export,Food Products,Export Product Share (%),1996,13.4971,1996-01-01
 World,Guyana,Export,Food Products,Export Product Share (%),1996,8.9531,1996-01-01
 World,Haiti,Export,Food Products,Export Product Share (%),1996,12.1822,1996-01-01
 World,Heard Island and McDonald Isla,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Holy See,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Honduras,Export,Food Products,Export Product Share (%),1996,5.3706,1996-01-01
 World,"Hong Kong, China",Export,Food Products,Export Product Share (%),1996,2.5742,1996-01-01
 World,Hungary,Export,Food Products,Export Product Share (%),1996,2.4244,1996-01-01
 World,Iceland,Export,Food Products,Export Product Share (%),1996,6.2162,1996-01-01
 World,India,Export,Food Products,Export Product Share (%),1996,0.5787,1996-01-01
 World,Indonesia,Export,Food Products,Export Product Share (%),1996,3.5809,1996-01-01
 World,"Iran, Islamic Rep.",Export,Food Products,Export Product Share (%),1996,6.0399,1996-01-01
 World,Iraq,Export,Food Products,Export Product Share (%),1996,12.2721,1996-01-01
 World,Ireland,Export,Food Products,Export Product Share (%),1996,5.4279,1996-01-01
 World,Israel,Export,Food Products,Export Product Share (%),1996,2.9917,1996-01-01
 World,Italy,Export,Food Products,Export Product Share (%),1996,3.5288,1996-01-01
 World,Jamaica,Export,Food Products,Export Product Share (%),1996,5.9161,1996-01-01
 World,Japan,Export,Food Products,Export Product Share (%),1996,4.4124,1996-01-01
 World,Jordan,Export,Food Products,Export Product Share (%),1996,6.8469,1996-01-01
 World,Kazakhstan,Export,Food Products,Export Product Share (%),1996,11.5241,1996-01-01
 World,Kenya,Export,Food Products,Export Product Share (%),1996,3.6531,1996-01-01
 World,Kiribati,Export,Food Products,Export Product Share (%),1996,12.8412,1996-01-01
 World,"Korea, Dem. Rep.",Export,Food Products,Export Product Share (%),1996,5.4184,1996-01-01
 World,"Korea, Rep.",Export,Food Products,Export Product Share (%),1996,2.4127,1996-01-01
 World,Kuwait,Export,Food Products,Export Product Share (%),1996,3.4353,1996-01-01
 World,Kyrgyz Republic,Export,Food Products,Export Product Share (%),1996,13.4179,1996-01-01
 World,Lao PDR,Export,Food Products,Export Product Share (%),1996,12.8311,1996-01-01
 World,Latin America & Caribbean,Export,Food Products,Export Product Share (%),1996,3.1437,1996-01-01
 World,Latvia,Export,Food Products,Export Product Share (%),1996,10.0411,1996-01-01
 World,Lebanon,Export,Food Products,Export Product Share (%),1996,8.3685,1996-01-01
 World,Lesotho,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Liberia,Export,Food Products,Export Product Share (%),1996,0.5502,1996-01-01
 World,Libya,Export,Food Products,Export Product Share (%),1996,6.6539,1996-01-01
 World,Lithuania,Export,Food Products,Export Product Share (%),1996,7.8281,1996-01-01
 World,Luxembourg,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Macao,Export,Food Products,Export Product Share (%),1996,14.4282,1996-01-01
 World,Madagascar,Export,Food Products,Export Product Share (%),1996,2.8452,1996-01-01
 World,Malawi,Export,Food Products,Export Product Share (%),1996,3.1629,1996-01-01
 World,Malaysia,Export,Food Products,Export Product Share (%),1996,2.1291,1996-01-01
 World,Maldives,Export,Food Products,Export Product Share (%),1996,12.2075,1996-01-01
 World,Mali,Export,Food Products,Export Product Share (%),1996,6.6794,1996-01-01
 World,Malta,Export,Food Products,Export Product Share (%),1996,4.2284,1996-01-01
 World,Marshall Islands,Export,Food Products,Export Product Share (%),1996,0.8811,1996-01-01
 World,Martinique,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Mauritania,Export,Food Products,Export Product Share (%),1996,9.4474,1996-01-01
 World,Mauritius,Export,Food Products,Export Product Share (%),1996,3.968,1996-01-01
 World,Mayotte,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Mexico,Export,Food Products,Export Product Share (%),1996,1.5341,1996-01-01
 World,"Micronesia, Fed. Sts.",Export,Food Products,Export Product Share (%),1996,19.0763,1996-01-01
 World,Middle East & North Africa,Export,Food Products,Export Product Share (%),1996,4.3489,1996-01-01
 World,Moldova,Export,Food Products,Export Product Share (%),1996,14.8622,1996-01-01
 World,Monaco,Export,Food Products,Export Product Share (%),1996,0.1115,1996-01-01
 World,Mongolia,Export,Food Products,Export Product Share (%),1996,7.944,1996-01-01
 World,Montenegro,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Montserrat,Export,Food Products,Export Product Share (%),1996,9.6801,1996-01-01
 World,Morocco,Export,Food Products,Export Product Share (%),1996,3.0974,1996-01-01
 World,Mozambique,Export,Food Products,Export Product Share (%),1996,11.2982,1996-01-01
 World,Myanmar,Export,Food Products,Export Product Share (%),1996,10.3139,1996-01-01
 World,Namibia,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Nauru,Export,Food Products,Export Product Share (%),1996,14.132,1996-01-01
 World,Nepal,Export,Food Products,Export Product Share (%),1996,3.0136,1996-01-01
 World,Netherlands,Export,Food Products,Export Product Share (%),1996,5.7399,1996-01-01
 World,Netherlands Antilles,Export,Food Products,Export Product Share (%),1996,4.4146,1996-01-01
 World,Neutral Zone,Export,Food Products,Export Product Share (%),1996,2.0129,1996-01-01
 World,New Caledonia,Export,Food Products,Export Product Share (%),1996,9.3274,1996-01-01
 World,New Zealand,Export,Food Products,Export Product Share (%),1996,4.6098,1996-01-01
 World,Nicaragua,Export,Food Products,Export Product Share (%),1996,6.2298,1996-01-01
 World,Niger,Export,Food Products,Export Product Share (%),1996,9.1293,1996-01-01
 World,Nigeria,Export,Food Products,Export Product Share (%),1996,6.1356,1996-01-01
 World,Niue,Export,Food Products,Export Product Share (%),1996,2.1813,1996-01-01
 World,Norfolk Island,Export,Food Products,Export Product Share (%),1996,39.9107,1996-01-01
 World,North America,Export,Food Products,Export Product Share (%),1996,2.2797,1996-01-01
 World,North Macedonia,Export,Food Products,Export Product Share (%),1996,9.3896,1996-01-01
 World,Northern Mariana Islands,Export,Food Products,Export Product Share (%),1996,4.8907,1996-01-01
 World,Norway,Export,Food Products,Export Product Share (%),1996,3.3295,1996-01-01
 World,Occ.Pal.Terr,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Oman,Export,Food Products,Export Product Share (%),1996,3.3328,1996-01-01
 World,"Other Asia, nes",Export,Food Products,Export Product Share (%),1996,2.4502,1996-01-01
 World,Pacific Islands,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Pakistan,Export,Food Products,Export Product Share (%),1996,2.6668,1996-01-01
 World,Palau,Export,Food Products,Export Product Share (%),1996,14.8108,1996-01-01
 World,Panama,Export,Food Products,Export Product Share (%),1996,1.6673,1996-01-01
 World,Papua New Guinea,Export,Food Products,Export Product Share (%),1996,4.1536,1996-01-01
 World,Paraguay,Export,Food Products,Export Product Share (%),1996,13.4648,1996-01-01
 World,Peru,Export,Food Products,Export Product Share (%),1996,4.8807,1996-01-01
 World,Philippines,Export,Food Products,Export Product Share (%),1996,5.5862,1996-01-01
 World,Pitcairn,Export,Food Products,Export Product Share (%),1996,6.7565,1996-01-01
 World,Poland,Export,Food Products,Export Product Share (%),1996,3.3971,1996-01-01
 World,Portugal,Export,Food Products,Export Product Share (%),1996,4.2103,1996-01-01
 World,Qatar,Export,Food Products,Export Product Share (%),1996,2.6738,1996-01-01
 World,Reunion,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Romania,Export,Food Products,Export Product Share (%),1996,6.8881,1996-01-01
 World,Russian Federation,Export,Food Products,Export Product Share (%),1996,15.236,1996-01-01
 World,Rwanda,Export,Food Products,Export Product Share (%),1996,9.2734,1996-01-01
 World,Saint Barthélemy,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Saint Helena,Export,Food Products,Export Product Share (%),1996,6.5223,1996-01-01
 World,Saint Maarten (Dutch part),Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Saint Pierre and Miquelon,Export,Food Products,Export Product Share (%),1996,9.4595,1996-01-01
 World,Samoa,Export,Food Products,Export Product Share (%),1996,6.3947,1996-01-01
 World,San Marino,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Sao Tome and Principe,Export,Food Products,Export Product Share (%),1996,21.8721,1996-01-01
 World,Saudi Arabia,Export,Food Products,Export Product Share (%),1996,4.5159,1996-01-01
 World,Senegal,Export,Food Products,Export Product Share (%),1996,6.7658,1996-01-01
 World,"Serbia, FR(Serbia/Montenegro)",Export,Food Products,Export Product Share (%),1996,8.0371,1996-01-01
 World,Seychelles,Export,Food Products,Export Product Share (%),1996,4.5363,1996-01-01
 World,Sierra Leone,Export,Food Products,Export Product Share (%),1996,10.1365,1996-01-01
 World,Singapore,Export,Food Products,Export Product Share (%),1996,2.4056,1996-01-01
 World,Slovak Republic,Export,Food Products,Export Product Share (%),1996,3.7583,1996-01-01
 World,Slovenia,Export,Food Products,Export Product Share (%),1996,5.0094,1996-01-01
 World,Solomon Islands,Export,Food Products,Export Product Share (%),1996,7.4623,1996-01-01
 World,Somalia,Export,Food Products,Export Product Share (%),1996,38.3508,1996-01-01
 World,South Africa,Export,Food Products,Export Product Share (%),1996,2.5052,1996-01-01
 World,South Asia,Export,Food Products,Export Product Share (%),1996,1.6351,1996-01-01
 World,South Georgia and the South Sa,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,South Sudan,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Soviet Union,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Spain,Export,Food Products,Export Product Share (%),1996,4.047,1996-01-01
 World,Special Categories,Export,Food Products,Export Product Share (%),1996,0.8845,1996-01-01
 World,Sri Lanka,Export,Food Products,Export Product Share (%),1996,5.6486,1996-01-01
 World,St. Kitts and Nevis,Export,Food Products,Export Product Share (%),1996,6.9942,1996-01-01
 World,St. Lucia,Export,Food Products,Export Product Share (%),1996,9.8961,1996-01-01
 World,St. Vincent and the Grenadines,Export,Food Products,Export Product Share (%),1996,5.8566,1996-01-01
 World,Sub-Saharan Africa,Export,Food Products,Export Product Share (%),1996,4.348,1996-01-01
 World,Sudan,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Suriname,Export,Food Products,Export Product Share (%),1996,8.4448,1996-01-01
 World,Sweden,Export,Food Products,Export Product Share (%),1996,3.2782,1996-01-01
 World,Switzerland,Export,Food Products,Export Product Share (%),1996,2.6555,1996-01-01
 World,Syrian Arab Republic,Export,Food Products,Export Product Share (%),1996,5.885,1996-01-01
 World,Tajikistan,Export,Food Products,Export Product Share (%),1996,16.1614,1996-01-01
 World,Tanzania,Export,Food Products,Export Product Share (%),1996,4.9774,1996-01-01
 World,Thailand,Export,Food Products,Export Product Share (%),1996,1.8204,1996-01-01
 World,Togo,Export,Food Products,Export Product Share (%),1996,6.5684,1996-01-01
 World,Tokelau,Export,Food Products,Export Product Share (%),1996,0.7471,1996-01-01
 World,Tonga,Export,Food Products,Export Product Share (%),1996,16.3995,1996-01-01
 World,Trinidad and Tobago,Export,Food Products,Export Product Share (%),1996,4.5092,1996-01-01
 World,Tunisia,Export,Food Products,Export Product Share (%),1996,2.8426,1996-01-01
 World,Turkey,Export,Food Products,Export Product Share (%),1996,2.9216,1996-01-01
 World,Turkmenistan,Export,Food Products,Export Product Share (%),1996,5.9832,1996-01-01
 World,Turks and Caicos Isl.,Export,Food Products,Export Product Share (%),1996,8.3851,1996-01-01
 World,Tuvalu,Export,Food Products,Export Product Share (%),1996,11.3337,1996-01-01
 World,Uganda,Export,Food Products,Export Product Share (%),1996,2.1548,1996-01-01
 World,Ukraine,Export,Food Products,Export Product Share (%),1996,7.6734,1996-01-01
 World,United Arab Emirates,Export,Food Products,Export Product Share (%),1996,3.0269,1996-01-01
 World,United Kingdom,Export,Food Products,Export Product Share (%),1996,4.6205,1996-01-01
 World,United States,Export,Food Products,Export Product Share (%),1996,2.1621,1996-01-01
 World,United States Minor Outlying I,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Unspecified,Export,Food Products,Export Product Share (%),1996,1.0112,1996-01-01
 World,Uruguay,Export,Food Products,Export Product Share (%),1996,8.2219,1996-01-01
 World,Us Msc.Pac.I,Export,Food Products,Export Product Share (%),1996,5.4496,1996-01-01
 World,Uzbekistan,Export,Food Products,Export Product Share (%),1996,8.2739,1996-01-01
 World,Vanuatu,Export,Food Products,Export Product Share (%),1996,4.0062,1996-01-01
 World,Venezuela,Export,Food Products,Export Product Share (%),1996,3.7526,1996-01-01
 World,Vietnam,Export,Food Products,Export Product Share (%),1996,5.2394,1996-01-01
 World,Wallis and Futura Isl.,Export,Food Products,Export Product Share (%),1996,23.9018,1996-01-01
 World,Western Sahara,Export,Food Products,Export Product Share (%),1996,24.3544,1996-01-01
 World,Yemen,Export,Food Products,Export Product Share (%),1996,12.2975,1996-01-01
 World,Yemen Democratic,Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,"Yugoslavia,FR(Serbia/Montenegr",Export,Food Products,Export Product Share (%),1996,,1996-01-01
 World,Zambia,Export,Food Products,Export Product Share (%),1996,2.3798,1996-01-01
 World,Zimbabwe,Export,Food Products,Export Product Share (%),1996,1.7945,1996-01-01
 World, World,Import,Food Products,Import Product Share (%),1997,3.2178,1997-01-01
 World,Afghanistan,Import,Food Products,Import Product Share (%),1997,0.3406,1997-01-01
 World,Albania,Import,Food Products,Import Product Share (%),1997,6.2947,1997-01-01
 World,Algeria,Import,Food Products,Import Product Share (%),1997,0.0798,1997-01-01
 World,American Samoa,Import,Food Products,Import Product Share (%),1997,,1997-01-01
 World,Andorra,Import,Food Products,Import Product Share (%),1997,5.6994,1997-01-01
 World,Angola,Import,Food Products,Import Product Share (%),1997,0.062,1997-01-01
 World,Anguila,Import,Food Products,Import Product Share (%),1997,6.7689,1997-01-01
 World,Antarctica,Import,Food Products,Import Product Share (%),1997,,1997-01-01
 World,Antigua and Barbuda,Import,Food Products,Import Product Share (%),1997,2.5778,1997-01-01
 World,Argentina,Import,Food Products,Import Product Share (%),1997,15.2075,1997-01-01
 World,Armenia,Import,Food Products,Import Product Share (%),1997,12.2625,1997-01-01
 World,Aruba,Import,Food Products,Import Product Share (%),1997,0.5505,1997-01-01
 World,Australia,Import,Food Products,Import Product Share (%),1997,5.1222,1997-01-01
 World,Austria,Import,Food Products,Import Product Share (%),1997,2.405,1997-01-01
 World,Azerbaijan,Import,Food Products,Import Product Share (%),1997,8.0206,1997-01-01
 World,"Bahamas, The",Import,Food Products,Import Product Share (%),1997,15.8385,1997-01-01
 World,Bahrain,Import,Food Products,Import Product Share (%),1997,0.0848,1997-01-01
 World,Bangladesh,Import,Food Products,Import Product Share (%),1997,0.2621,1997-01-01
 World,Barbados,Import,Food Products,Import Product Share (%),1997,32.1517,1997-01-01
 World,Belarus,Import,Food Products,Import Product Share (%),1997,0.2082,1997-01-01
 World,Belgium,Import,Food Products,Import Product Share (%),1997,,1997-01-01
 World,Belgium-Luxembourg,Import,Food Products,Import Product Share (%),1997,4.4463,1997-01-01
 World,Belize,Import,Food Products,Import Product Share (%),1997,34.2973,1997-01-01
 World,Benin,Import,Food Products,Import Product Share (%),1997,1.1907,1997-01-01
 World,Bermuda,Import,Food Products,Import Product Share (%),1997,1.5672,1997-01-01
 World,Bhutan,Import,Food Products,Import Product Share (%),1997,2.0017,1997-01-01
 World,Bolivia,Import,Food Products,Import Product Share (%),1997,17.4526,1997-01-01
 World,Bonaire,Import,Food Products,Import Product Share (%),1997,,1997-01-01
 World,Bosnia and Herzegovina,Import,Food Products,Import Product Share (%),1997,3.1778,1997-01-01
 World,Botswana,Import,Food Products,Import Product Share (%),1997,,1997-01-01
 World,Bouvet Island,Import,Food Products,Import Product Share (%),1997,,1997-01-01
 World,Br. Antr. Terr,Import,Food Products,Import Product Share (%),1997,9.5765,1997-01-01
 World,Brazil,Import,Food Products,Import Product Share (%),1997,15.3185,1997-01-01
 World,British Indian Ocean Ter.,Import,Food Products,Import Product Share (%),1997,0.0116,1997-01-01
 World,British Virgin Islands,Import,Food Products,Import Product Share (%),1997,21.0002,1997-01-01
 World,Brunei,Import,Food Products,Import Product Share (%),1997,0.0241,1997-01-01
 World,Bulgaria,Import,Food Products,Import Product Share (%),1997,7.5181,1997-01-01
